readout_gene,readout_class,replicate,assay,target_gene,day,shrna,bias,num_reads,cell_density,extra_umi
Spire1,MAE,4,no-UMI,Rrm2,12,B07,1,28,G,
Spire1,MAE,4,no-UMI,Atrx,12,B08,1,45,VG,
Spire1,MAE,4,no-UMI,Dnmt1,12,B09,1,77,VG,
Spire1,MAE,4,no-UMI,Sirt1,12,B10,1,61,G,
Spire1,MAE,4,no-UMI,Parp1,12,B11,1,219,G,
Spire1,MAE,4,no-UMI,Hdac2,12,B12,1,68,G,
Spire1,MAE,4,no-UMI,Smchd1,12,C01,0.75862069,87,G,
Spire1,MAE,4,no-UMI,Ehmt2,12,C02,1,89,VG,
Spire1,MAE,4,no-UMI,Rrm2,12,C03,1,12,VL,
Spire1,MAE,4,no-UMI,Rrm2,12,C04,NA,0,VL,
Spire1,MAE,4,no-UMI,Smchd1,12,C05,1,16,G,
Spire1,MAE,4,no-UMI,Rrm2,12,C06,NA,0,G,
Spire1,MAE,4,no-UMI,Kmt5a,12,C07,1,11,M,
Spire1,MAE,4,no-UMI,LUCIFERASE,12,C08,1,7,VG,
Spire1,MAE,4,no-UMI,Dnmt1,12,C09,1,47,VG,
Spire1,MAE,4,no-UMI,Dnmt1,12,C10,NA,0,NC,
Spire1,MAE,4,no-UMI,Rad21,12,C11,1,18,NC,
Spire1,MAE,4,no-UMI,Ring1,12,C12,1,115,G,
Spire1,MAE,4,no-UMI,Ehmt2,12,D01,1,18,VG,
Spire1,MAE,4,no-UMI,Rrm2,12,D02,0.959537572,173,G,
Spire1,MAE,4,no-UMI,Ring1,12,D03,0.644444444,45,M,
Spire1,MAE,4,no-UMI,Kmt5a,12,D04,0.682926829,41,M,
Spire1,MAE,4,no-UMI,Ehmt2,12,D05,NA,0,L,
Spire1,MAE,4,no-UMI,Ctcf,12,D06,NA,0,NC,
Spire1,MAE,4,no-UMI,Suv39h1,12,D07,1,22,VG,
Spire1,MAE,4,no-UMI,Atrx,12,D08,1,404,VG,
Spire1,MAE,4,no-UMI,GFP,12,D09,0.689655172,29,VG,
